ItemName,ItemType,ItemGrade,ItemRequiredType,ItemRequiredGender,ItemRequiredClass,ItemSet,ItemRandomStatsId,ItemRequiredAmount,ItemImage,ItemShape,ItemEffect,ItemStackSize,ItemSlots,ItemWeight,ItemLightRange,ItemLightIntensity,ItemDurability,ItemPrice,ItemToolTip,StartItem,NeedIdentify,ShowGroupPickup,GlobalDropNotify,ClassBased,LevelBased,CanMine,CanFastRun,CanAwakening,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,StatAccuracy,StatAgility,StatHP,StatMP,StatAttackSpeed,StatLuck,StatBagWeight,StatHandWeight,StatWearWeight,StatReflect,StatStrong,StatHoly,StatFreezing,StatPoisonAttack,StatMagicResist,StatPoisonResist,StatHealthRecovery,StatSpellRecovery,StatPoisonRecovery,StatCriticalRate,StatCriticalDamage,StatMaxACRatePercent,StatMaxMACRatePercent,StatMaxDCRatePercent,StatMaxMCRatePercent,StatMaxSCRatePercent,StatAttackSpeedRatePercent,StatHPRatePercent,StatMPRatePercent,StatHPDrainRatePercent,StatExpRatePercent,StatItemDropRatePercent,StatGoldDropRatePercent,StatMineRatePercent,StatGemRatePercent,StatFishRatePercent,StatCraftRatePercent,StatSkillGainMultiplier,StatAttackBonus,StatLoverExpRatePercent,StatMentorDamageRatePercent,StatMentorExpRatePercent,StatDamageReductionPercent,StatEnergyShieldPercent,StatEnergyShieldHPGain,StatManaPenaltyPercent,StatTeleportManaPenaltyPercent,StatHero,BindDontDeathdrop,BindDontDrop,BindDontSell,BindDontStore,BindDontTrade,BindDontRepair,BindDontUpgrade,BindDestroyOnDrop,BindBreakOnDeath,BindBindOnEquip,BindNoSRepair,BindNoWeddingRing,BindUnableToRent,BindUnableToDisassemble,BindNoMail,BindNoHero,SpecialParalize,SpecialTeleport,SpecialClearRing,SpecialProtection,SpecialRevival,SpecialMuscle,SpecialFlame,SpecialHealing,SpecialProbe,SpecialSkill,SpecialNoDuraLoss,SpecialBlink,
RedMoonSword,Weapon,None,Level,None,WarWizTao,None,0,35,66,25,0,1,0,22,0,0,23000,50000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,10,18,10,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
RedMoonBlades,Weapon,None,Level,None,Assassin,None,0,35,3290,111,0,1,0,22,0,0,23000,35000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,13,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
RedMoonBow,Weapon,None,Level,None,Archer,None,0,35,3401,211,0,1,0,22,0,0,23000,35000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,13,18,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
CreditToken1,Scroll,None,Level,None,None,None,0,0,1813,938,0,1,0,1,0,0,0,1,"",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
CreditToken2,Scroll,None,Level,None,None,None,0,0,1813,938,0,1,0,1,0,0,0,5,"",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
CreditToken3,Scroll,None,Level,None,None,None,0,0,1813,938,0,1,0,1,0,0,0,10,"",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
CreditToken4,Scroll,None,Level,None,None,None,0,0,1813,938,0,1,0,1,0,0,0,15,"",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
CreditToken5,Scroll,None,Level,None,None,None,0,0,1813,938,0,1,0,1,0,0,0,20,"",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
CreditToken6,Scroll,None,Level,None,None,None,0,0,1813,938,0,1,0,1,0,0,0,25,"",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
CreditToken7,Scroll,None,Level,None,None,None,0,0,1813,938,0,1,0,1,0,0,0,50,"",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
CreditToken8,Scroll,None,Level,None,None,None,0,0,1813,938,0,1,0,1,0,0,0,100,"",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
DestructionLiquor1,Potion,Common,Level,None,None,None,0,0,1693,3,0,1,0,1,0,0,60,1000,"Improvement of Destruction for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
DestructionLiquor3,Potion,Common,Level,None,None,None,0,0,1694,3,0,1,0,1,0,0,180,1000,"Improvement of Destruction for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
DestructionLiquor5,Potion,Common,Level,None,None,None,0,0,3699,3,0,1,0,1,0,0,300,1000,"Improvement of Destruction for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MagicalLiquor1,Potion,Common,Level,None,None,None,0,0,1696,3,0,1,0,1,0,0,60,1000,"Improvement of Magic for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MagicalLiquor3,Potion,Common,Level,None,None,None,0,0,1697,3,0,1,0,1,0,0,180,1000,"Improvement of Magic for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MagicalLiquor5,Potion,Common,Level,None,None,None,0,0,3700,3,0,1,0,1,0,0,300,1000,"Improvement of Magic for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
SoulLiquor1,Potion,Common,Level,None,None,None,0,0,1699,3,0,1,0,1,0,0,60,1000,"Improvement of Soul Magic for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
SoulLiquor3,Potion,Common,Level,None,None,None,0,0,3701,3,0,1,0,1,0,0,180,1000,"Improvement of Soul Magic for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
SoulLiquor5,Potion,Common,Level,None,None,None,0,0,3702,3,0,1,0,1,0,0,300,1000,"Improvement of Soul Magic for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
HealthWine1,Potion,Common,Level,None,None,None,0,0,3706,3,0,1,0,1,0,0,60,1000,"Improvement of your Health for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
HealthWine3,Potion,Common,Level,None,None,None,0,0,3706,3,0,1,0,1,0,0,180,1000,"Improvement of your Health for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
HealthWine5,Potion,Common,Level,None,None,None,0,0,3706,3,0,1,0,1,0,0,300,1000,"Improvement of your Health for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MagicWine1,Potion,Common,Level,None,None,None,0,0,3707,3,0,1,0,1,0,0,60,1000,"Improvement of your Mana for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MagicWine3,Potion,Common,Level,None,None,None,0,0,3707,3,0,1,0,1,0,0,180,1000,"Improvement of your Mana for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MagicWine5,Potion,Common,Level,None,None,None,0,0,3707,3,0,1,0,1,0,0,300,1000,"Improvement of your Mana for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
GalePotion1,Potion,Common,Level,None,None,None,0,0,1707,3,0,1,0,1,0,0,60,1000,"Improvement of your Attack Speed for a certain period of time.\r\n-Duratiuon 1 Hour\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
GalePotion2,Potion,Common,Level,None,None,None,0,0,1718,3,0,1,0,1,0,0,180,1000,"Improvement of your Attack Speed for a certain period of time.\r\n-Duratiuon 3 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
GalePotion3,Potion,Common,Level,None,None,None,0,0,1719,3,0,1,0,1,0,0,300,1000,"Improvement of your Attack Speed for a certain period of time.\r\n-Duratiuon 5 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
ResurrectionScroll,Scroll,None,Level,None,None,None,0,0,3730,6,0,1,0,1,0,0,0,100,"Scroll which revives you from death.\r\nRessurection HP 100%\r\nRessurection MP 100%\r\n ",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
PKPointReduction,Script,None,Level,None,None,None,0,0,3722,2,0,1,0,1,0,0,0,200,"Scroll which reduces your PK Score.\r\n-PK Point reduced by 100\r\n-Useage Once.\r\n",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MysteriousScroll1,Script,None,Level,None,None,None,0,0,3724,3,0,20,0,1,0,0,0,200,"A mysterious scroll with locations of all the towns.\r\n-Useage Once.",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MysteriousScroll2,Script,None,Level,None,None,None,0,0,3723,4,0,20,0,1,0,0,0,200,"A mysterious scroll with locations of all the \r\ndungeon entrances.\r\n-Useage Once.",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
GuardRental[7d],Nothing,None,Level,None,None,None,0,0,3779,0,0,1,0,1,0,0,0,500,"A Scroll which allow you to Summon One Guard.\r\n-Summons One Guard.\r\n-Duration 7 Days.\r\n-Command @GuardsHelp",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
AncientBanga[Green],Scroll,None,Level,None,None,None,0,0,3767,8,0,1,0,1,0,0,0,100,"Ancient Horn which ables you to shout across a location.\r\n-Shout in Green across a location.\r\n-Useage Once.",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
AncientBanga[Purple],Scroll,None,Level,None,None,None,0,0,3766,9,0,1,0,1,0,0,0,100,"Ancient Horn which ables you to shout across the nation.\r\n-Shout in Purple across the nation.\r\n-Useage Once.",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
SexChange,Script,None,Level,None,None,None,0,0,3781,5,0,1,0,1,0,0,0,500,"Mysterious Scroll. Which changes your Gender.\r\n-Useage Once.",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MysteriousStone[3d],Nothing,None,Level,None,None,None,0,0,3733,0,0,1,0,3,0,0,0,500,"Mysterious Stone. Which Gives you additional Experience.\r\n-Additional Experience 30%\r\n-None Stackable\r\n-Command @MysteriousStoneON\r\n-Command @MysteriousStoneOFF\r\n                  ",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
DCTorch[3h],Torch,None,Level,None,None,None,0,0,3738,0,0,1,0,1,8,3,14000,0,"Premium Torch purchased from the GameShop.\r\n-Destruction Power +1\r\n-Duratiuon 3 Hours",False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MCTorch[3h],Torch,None,Level,None,None,None,0,0,3739,0,0,1,0,1,8,3,14000,0,"Premium Torch purchased from the GameShop.\r\n-Magical Power +1\r\n-Duratiuon 3 Hours",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
SCTorch[3h],Torch,None,Level,None,None,None,0,0,3740,0,0,1,0,1,8,3,14000,0,"Premium Torch purchased from the GameShop.\r\n-Soul Power +1\r\n-Duratiuon 3 Hours",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
DCTorch[2h],Torch,None,Level,None,None,None,0,0,3738,0,0,1,0,1,8,3,14000,0,"Premium Torch purchased from the GameShop.\r\n-Destruction Power +3\r\n-Duratiuon 2 Hours",False,False,False,False,False,False,False,False,False,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
MCTorch[2h],Torch,None,Level,None,None,None,0,0,3739,0,0,1,0,1,8,3,14000,0,"Premium Torch purchased from the GameShop.\r\n-Magical Power +3\r\n-Duratiuon 2 Hours",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
SCTorch[2h],Torch,None,Level,None,None,None,0,0,3740,0,0,1,0,1,8,3,14000,0,"Premium Torch purchased from the GameShop.\r\n-Soul Power +3\r\n-Duratiuon 2 Hours",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
EXP30%1,Potion,None,Level,None,None,None,0,0,3721,4,0,1,0,1,0,0,60,100,"Additional Experience acquired for a period of time.\r\n-Additional Experience 30%\r\n-Duration 1 Hour\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
EXP30%3,Potion,None,Level,None,None,None,0,0,3721,4,0,1,0,1,0,0,180,100,"Additional Experience acquired for a period of time.\r\n-Additional Experience 30%\r\n-Duration 3 Hours\r\n-None Stackable",False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
